[m2000]
224,61,1,224,61,3C,0,0,10000,0,4,2,无,IR
224,62,1,224,62,3D,0,0,10000,0,4,2,无,IL
224,63,1,224,63,3E,0,0,10000,0,4,2,无,Imax
224,64,1,224,64,3F,0,0,10000,0,4,2,无,Umin
224,65,1,224,65,40,0,0,10000,0,4,2,无,I母运行方式字1：BM1-1
224,66,1,224,66,41,0,0,10000,0,4,2,无,I母运行方式字2：BM1-2
224,67,1,224,67,42,0,0,10000,0,4,2,无,II母运行方式字1：BM2-1
224,68,1,224,68,43,0,0,10000,0,4,2,无,II母运行方式字2：BM2-2
224,69,1,224,69,44,0,0,10000,0,4,2,无,III母运行方式字1：BM3-1
224,70,1,224,70,45,0,0,10000,0,4,2,无,III母运行方式字2：BM3-2
224,71,1,224,71,46,0,0,10000,0,4,2,A,大差差动电流：ICD
224,72,1,224,72,47,0,0,10000,0,4,2,A,I母差动电流：ICD1
224,73,1,224,73,48,0,0,10000,0,4,2,A,II母差动电流：ICD2
224,74,1,224,74,49,0,0,10000,0,4,2,A,III母差动电流：ICD3
224,75,1,224,75,4A,0,0,10000,0,4,2,A,差动电流Idiff
224,76,1,224,76,4B,0,0,10000,0,4,2,A,制动电流Ires
224,77,1,224,77,4C,0,0,10000,0,4,2,A,ICDa
224,78,1,224,78,4D,0,0,10000,0,4,2,A,ICDb
224,79,1,224,79,4E,0,0,10000,0,4,2,A,ICDc
224,80,1,224,80,4F,0,0,10000,0,4,2,无,零序差动电流：3I0_CD
224,81,1,224,81,50,0,0,10000,0,4,2,无,同期角度差
224,82,1,224,82,51,0,0,10000,0,4,2,V,励磁电压Uf
224,83,1,224,83,52,0,0,10000,0,4,2,KVar,无功Q
224,84,1,224,84,53,0,0,10000,0,4,2,V,机端电压U
224,85,1,224,85,54,0,0,10000,0,4,2,V,母线电压U
224,86,1,224,86,55,0,0,10000,0,4,2,Ω,阻抗Z
224,87,1,224,87,56,0,0,10000,0,4,2,V,U2
224,88,1,224,88,57,0,0,10000,0,4,2,V,U3n
224,89,1,224,89,58,0,0,10000,0,4,2,V,U3t
224,90,1,224,90,59,0,0,10000,0,4,2,V,U3dz
224,91,1,224,91,5A,0,0,10000,0,4,2,V,U0
224,92,1,224,92,5B,0,0,10000,0,4,2,无,跳
224,93,1,224,93,5C,0,0,10000,0,4,2,无,跳闸单元
224,94,1,224,94,5D,0,0,10000,0,4,2,V,UX
224,95,1,224,95,5E,0,0,10000,0,4,2,A,小差电流：ICD
224,96,1,224,96,5F,0,0,10000,0,4,2,无,A相电容电流ICa
224,97,1,224,97,60,0,0,10000,0,4,2,无,B相电容电流ICb
224,98,1,224,98,61,0,0,10000,0,4,2,无,C相电容电流ICc
224,99,1,224,99,62,0,0,10000,0,4,2,无,差动电流Idiff
224,100,1,224,100,63,0,0,10000,0,4,2,无,制动电流Ires
224,101,1,224,101,64,0,0,10000,0,4,2,无,I
224,102,1,224,102,65,0,0,10000,0,4,2,无,3I0
224,103,1,224,103,66,0,0,10000,0,4,2,无,3U0
224,104,1,224,104,67,0,0,10000,0,4,2,无,I2
224,105,1,224,105,68,0,0,10000,0,4,2,无,故障相别
224,106,1,224,106,69,0,0,10000,0,4,2,无,
224,107,1,224,107,6A,0,0,10000,0,4,2,无,特殊电流通道电流Is
224,108,1,224,108,6B,0,0,10000,0,4,2,无,正序电流I1
224,109,1,224,109,6C,0,0,10000,0,4,2,无,零差电流I_ref
224,110,1,224,110,6D,0,0,10000,0,4,2,无,频率变化率df/dt
224,111,1,224,111,6E,0,0,10000,0,4,2,无,过激磁参数V/f
224,112,1,224,112,6F,0,0,10000,0,4,2,无,
224,113,1,224,113,70,0,0,10000,0,4,2,无,空
224,114,1,224,114,71,0,0,10000,0,4,2,无,P
224,115,1,224,115,72,0,0,10000,0,4,2,无,需切量
224,116,1,224,116,73,0,0,10000,0,4,2,无,实切量：
224,117,1,224,117,74,0,0,10000,0,4,2,无,空
224,118,1,224,118,75,0,0,10000,0,4,2,无,U
224,119,1,224,119,76,0,0,10000,0,4,2,无,空
224,120,1,224,120,77,0,0,10000,0,4,2,无,优先级：
224,121,1,224,121,78,0,0,10000,0,4,2,无,IA
224,122,1,224,122,79,0,0,10000,0,4,2,无,UA＝
224,123,1,224,123,7A,0,0,10000,0,4,2,无,IB＝
224,124,1,224,124,7B,0,0,10000,0,4,2,无,UB＝
224,125,1,224,125,7C,0,0,10000,0,4,2,无,IC＝
224,126,1,224,126,7D,0,0,10000,0,4,2,无,UC＝
224,127,1,224,127,7E,0,0,10000,0,4,2,无,UX
224,130,1,224,127,82,0,0,10000,0,4,2,无,ICD＝
224,131,1,224,127,83,0,0,10000,0,4,2,无,ICD1＝
224,132,1,224,127,84,0,0,10000,0,4,2,无,ICD2＝
224,133,1,224,127,85,0,0,10000,0,4,2,无,ICD3＝
224,134,1,224,127,86,0,0,10000,0,4,2,无,3I2＝
[mxj103]
224,1,1,224,1,1,3,0,10000,0.001,5,3,,故障相位
224,2,1,224,2,2,0,0,10000,0.001,5,3,kM,测距
[m103nrn]
224,1,1,10,1,1,0,0,0,10000,0.001,5,3,A,最大故障电流
224,2,1,10,2,2,0,0,0,10000,0.001,5,3,A,最大零序电流
224,3,1,10,3,3,3,0,0,10000,0.001,5,3,Km,短路位置
224,4,1,10,4,4,1,3,0,10000,0.001,5,3,,故障选相
224,5,1,10,5,5,0,0,0,10000,0.001,5,3,A,差动电流
[mnz103]
224,1,1,224,1,1,3,0,10000,0.001,5,3,,相位
224,2,1,224,2,2,0,0,10000,0.001,5,3,kM,测距
224,3,1,224,3,3,0,0,10000,0.001,5,3,Ω,电阻
224,4,1,224,4,4,0,0,10000,0.001,5,3,Ω,测距电阻
224,5,1,224,5,5,0,0,10000,0.001,5,3,A,最大相电流
224,6,1,224,6,6,0,0,10000,0.001,5,3,A,最小相电流
224,7,1,224,7,7,0,0,10000,0.001,5,3,A,零序电流
224,8,1,224,8,8,0,0,10000,0.001,5,3,A,正序电流
224,9,1,224,9,9,0,0,10000,0.001,5,3,A,负序电流
224,10,1,224,10,A,0,0,10000,0.001,5,3,A,差动电流
224,11,1,224,11,B,0,0,10000,0.001,5,3,A,制动电流
224,12,1,224,12,C,0,0,10000,0.001,5,3,A,高侧零流
224,13,1,224,13,D,0,0,10000,0.001,5,3,A,低侧零流
224,14,1,224,14,E,0,0,10000,0.001,5,3,A,不平衡电流
224,15,1,224,15,F,0,0,10000,0.001,5,3,A,输入电流1
224,16,1,224,16,10,0,0,10000,0.001,5,3,A,输入电流2
224,17,1,224,17,11,0,0,10000,0.001,5,3,A,输入电流3
224,18,1,224,18,12,0,0,10000,0.001,5,3,A,输入电流4
224,19,1,224,19,13,0,0,10000,0.001,5,3,A,输入电流5
224,20,1,224,20,14,0,0,10000,0.001,5,3,V,最大相电压
224,21,1,224,21,15,0,0,10000,0.001,5,3,V,最小相电压
224,22,1,224,22,16,0,0,10000,0.001,5,3,V,最大线电压
224,23,1,224,23,17,0,0,10000,0.001,5,3,V,最小线电压
224,24,1,224,24,18,0,0,10000,0.001,5,3,V,抽取电压
224,25,1,224,25,19,0,0,10000,0.001,5,3,V,零序电压
224,26,1,224,26,1A,0,0,10000,0.001,5,3,V,不平衡电压
224,27,1,224,27,1B,0,0,10000,0.001,5,3,V,II段母线负序电压
224,28,1,224,28,1C,0,0,10000,0.001,5,3,V,I段母线负序电压
224,29,1,224,29,1D,0,0,10000,0.001,5,3,V,线路1AB相间电压
224,30,1,224,30,1E,0,0,10000,0.001,5,3,V,线路1BC相间电压
224,31,1,224,31,1F,0,0,10000,0.001,5,3,V,线路1CA相间电压
224,32,1,224,32,20,0,0,10000,0.001,5,3,V,线路2B相间电压
224,33,1,224,33,21,0,0,10000,0.001,5,3,V,线路2BC相间电压
224,34,1,224,34,22,0,0,10000,0.001,5,3,V,线路2CA相间电压
224,35,1,224,35,23,0,0,10000,0.001,5,3,V,进线1抽取电压
224,36,1,224,36,24,0,0,10000,0.001,5,3,V,进线2抽取电压
224,37,1,224,37,25,0,0,10000,0.001,5,3,Hz,频率
224,103,1,224,103,67,0,0,10000,0.001,5,3,Ω,电抗
224,104,1,224,104,68,0,0,10000,0.001,5,3,Ω,测距电抗
[mzj103n]
224,5,1,224,5,5,4,3,1,10000,1,2,3,无,A相
224,6,1,224,6,6,5,3,1,10000,1,2,3,无,B相
224,7,1,224,7,7,6,3,1,10000,1,2,3,无,C相
224,8,1,224,8,8,9,3,1,10000,1,2,3,无,CA相
224,9,1,224,9,9,7,3,1,10000,1,2,3,无,AB相
224,10,1,224,10,A,8,3,1,10000,1,2,3,无,BC相
224,11,1,224,11,B,0,0,1,10000,1,2,3,A,I
224,12,1,224,12,C,0,0,1,10000,1,2,3,Ω,X
224,13,1,224,13,D,0,0,1,10000,1,2,3,Ω,R
224,14,1,224,14,E,0,0,1,10000,1,2,3,无,值
224,15,1,224,15,F,0,0,1,10000,1,2,3,无,开入变位
224,16,1,224,16,10,0,0,1,10000,1,2,3,Km,L
224,17,1,224,17,11,0,0,1,10000,1,2,3,A,IA
224,18,1,224,18,12,0,0,1,10000,1,2,3,A,IB
224,19,1,224,19,13,0,0,1,10000,1,2,3,A,IC
224,20,1,224,20,14,0,0,1,10000,1,2,3,A,3I0
224,21,1,224,21,15,0,0,1,10000,1,2,3,V,U
224,22,1,224,22,16,0,0,1,10000,1,2,3,V,UA
224,23,1,224,23,17,0,0,1,10000,1,2,3,V,UB
224,24,1,224,24,18,0,0,1,10000,1,2,3,V,UC
224,25,1,224,25,19,0,0,1,10000,1,2,3,V,UAB
224,26,1,224,26,1A,0,0,1,10000,1,2,3,V,UBC
224,27,1,224,27,1B,0,0,1,10000,1,2,3,V,UCA
224,28,1,224,28,1C,0,0,1,10000,1,2,3,V,3U0
224,29,1,224,29,1D,0,0,1,10000,1,2,3,A,3I2
224,30,1,224,30,1E,0,0,1,10000,1,2,3,Ω,X定值
224,31,1,224,31,1F,0,0,1,10000,1,2,3,Ω,R定值
224,32,1,224,32,20,0,0,1,10000,1,2,3,A,3I0定值
224,33,1,224,33,21,0,0,1,10000,1,2,3,A,3I2定值
224,34,1,224,34,22,0,0,1,10000,1,2,3,Hz,f
224,35,1,224,35,23,0,0,1,10000,1,2,3,A,IBP1
224,36,1,224,36,24,0,0,1,10000,1,2,3,A,IBP2
224,37,1,224,37,25,0,0,1,10000,1,2,3,A,IBP3
224,38,1,224,38,26,0,0,1,10000,1,2,3,V,UBP1
224,39,1,224,39,27,0,0,1,10000,1,2,3,V,UBP2
224,40,1,224,40,28,0,0,1,10000,1,2,3,V,UBP3
224,41,1,224,41,29,0,0,1,10000,1,2,3,°,角度
224,42,1,224,42,2A,10,3,1,10000,1,2,3,无,ABC相
224,43,1,224,43,2B,0,0,1,10000,1,2,3,A,I2
224,44,1,224,44,2C,0,0,1,10000,1,2,3,无,未定义1
224,45,1,224,45,2D,0,0,1,10000,1,2,3,Kw,P
224,46,1,224,46,2E,0,0,1,10000,1,2,3,无,未定义2
224,47,1,224,47,2F,0,0,1,10000,1,2,3,Hz,频差
224,48,1,224,48,30,0,0,1,10000,1,2,3,V,压差
224,49,1,224,49,31,0,0,1,10000,1,2,3,Hz,fx
224,50,1,224,50,32,0,0,1,10000,1,2,3,无,未定义3
224,51,1,224,51,33,0,0,1,10000,1,2,3,无,未定义4
224,52,1,224,52,34,0,0,1,10000,1,2,3,无,定值区号
224,53,1,224,53,35,0,0,1,10000,1,2,3,无,CRC校验
224,54,1,224,54,36,0,0,1,10000,1,2,3,无,定值区变化
224,55,1,224,55,37,0,0,1,10000,1,2,3,无,操作对象号
224,56,1,224,56,38,0,0,1,10000,1,2,3,无,有载调压档位
224,57,1,224,57,39,0,0,1,10000,1,2,3,无,通道号
224,58,1,224,58,3A,0,0,1,10000,1,2,3,无,端子号
224,59,1,224,59,3B,0,0,1,10000,1,2,3,无,开出端子号
224,60,1,224,60,3C,0,0,1,10000,1,2,3,无,开入端子号
224,61,1,224,61,3D,0,0,1,10000,1,2,3,无,压板号
224,62,1,224,62,3E,0,0,1,10000,1,2,3,无,装置地址
224,63,1,224,63,3F,1,3,1,10000,1,2,3,无,故障相
224,64,1,224,64,40,0,0,1,10000,1,2,3,无,未定义6
224,65,1,224,65,41,0,0,1,10000,1,2,3,无,未定义7
224,66,1,224,66,42,0,0,1,10000,1,2,3,无,未定义8
224,67,1,224,67,43,0,0,1,10000,1,2,3,无,未定义9
224,68,1,224,68,44,0,1,1,10000,1,2,3,无,I母运行方式字1
224,69,1,224,69,45,0,1,1,10000,1,2,3,无,I母运行方式字2
224,70,1,224,70,46,0,1,1,10000,1,2,3,无,II母运行方式字1
224,71,1,224,71,47,0,1,1,10000,1,2,3,无,II母运行方式字2
224,72,1,224,72,48,0,1,1,10000,1,2,3,无,III母运行方式字1
224,73,1,224,73,49,0,1,1,10000,1,2,3,无,III母运行方式字2
224,74,1,224,74,4A,0,0,1,10000,1,2,3,A,大差差动电流
224,75,1,224,75,4B,0,0,1,10000,1,2,3,A,I母差动电流
224,76,1,224,76,4C,0,0,1,10000,1,2,3,A,II母差动电流
224,77,1,224,77,4D,0,0,1,10000,1,2,3,A,III母差动电流
224,78,1,224,78,4E,0,0,1,10000,1,2,3,A,差动电流Idiff
224,79,1,224,79,4F,0,0,1,10000,1,2,3,A,制动电流Ires
224,80,1,224,80,50,0,0,1,10000,1,2,3,A,A相差动电流
224,81,1,224,81,51,0,0,1,10000,1,2,3,A,B相差动电流
224,82,1,224,82,52,0,0,1,10000,1,2,3,A,C相差动电流
224,83,1,224,83,53,0,0,1,10000,1,2,3,A,零序差动电流
224,84,1,224,84,54,0,0,1,10000,1,2,3,无,同期角度差
224,85,1,224,85,55,0,0,1,10000,1,2,3,V,励磁电压Uf
224,86,1,224,86,56,0,0,1,10000,1,2,3,KVar,无功Q
224,87,1,224,87,57,0,0,1,10000,1,2,3,V,机端电压U
224,88,1,224,88,58,0,0,1,10000,1,2,3,V,母线电压U
224,89,1,224,89,59,0,0,1,10000,1,2,3,Ω,阻抗Z
224,90,1,224,90,5A,0,0,1,10000,1,2,3,V,U2
224,91,1,224,91,5B,0,0,1,10000,1,2,3,V,U3n
224,92,1,224,92,5C,0,0,1,10000,1,2,3,V,U3t
224,93,1,224,93,5D,0,0,1,10000,1,2,3,V,U3dz
224,94,1,224,94,5E,0,0,1,10000,1,2,3,V,U0
224,95,1,224,95,5F,2,3,1,10000,1,2,3,无,跳闸相
224,96,1,224,96,60,0,1,1,10000,1,2,3,无,跳闸单元
224,97,1,224,97,61,0,0,1,10000,1,2,3,V,UX
224,98,1,224,98,62,0,0,1,10000,1,2,3,A,小差电流
[m103_1]
224,5,1,224,5,5,0,1,10000,1,2,3,无,A相a
224,6,1,224,6,6,0,1,10000,1,2,3,无,B相
224,7,1,224,7,7,0,1,10000,1,2,3,无,C相
224,8,1,224,8,8,0,1,10000,1,2,3,无,CA相
224,9,1,224,9,9,0,1,10000,1,2,3,无,AB相
224,10,1,224,10,A,0,1,10000,1,2,3,无,BC相
224,11,1,224,11,B,0,1,10000,1,2,3,A,I
224,12,1,224,12,C,0,1,10000,1,2,3,Ω,X
224,13,1,224,13,D,0,1,10000,1,2,3,Ω,R
224,14,1,224,14,E,0,1,10000,1,2,3,无,故障相
224,15,1,224,15,F,0,1,10000,1,2,3,无,开入变位
224,16,1,224,16,10,0,1,10000,1,2,3,Km,L
224,17,1,224,17,11,0,1,10000,1,2,3,A,IA
224,18,1,224,18,12,0,1,10000,1,2,3,A,IB
224,19,1,224,19,13,0,1,10000,1,2,3,A,IC
224,20,1,224,20,14,0,1,10000,1,2,3,A,3I0
224,21,1,224,21,15,0,1,10000,1,2,3,V,U
224,22,1,224,22,16,0,1,10000,1,2,3,V,UA
224,23,1,224,23,17,0,1,10000,1,2,3,V,UB
224,24,1,224,24,18,0,1,10000,1,2,3,V,UC
224,25,1,224,25,19,0,1,10000,1,2,3,V,UAB
224,26,1,224,26,1A,0,1,10000,1,2,3,V,UBC
224,27,1,224,27,1B,0,1,10000,1,2,3,V,UCA
224,28,1,224,28,1C,0,1,10000,1,2,3,V,3U0
224,29,1,224,29,1D,0,1,10000,1,2,3,A,3I2
224,30,1,224,30,1E,0,1,10000,1,2,3,Ω,X定值
224,31,1,224,31,1F,0,1,10000,1,2,3,Ω,R定值
224,32,1,224,32,20,0,1,10000,1,2,3,A,3I0定值
224,33,1,224,33,21,0,1,10000,1,2,3,A,3I2定值
224,34,1,224,34,22,0,1,10000,1,2,3,Hz,f
224,35,1,224,35,23,0,1,10000,1,2,3,A,IBP1
224,36,1,224,36,24,0,1,10000,1,2,3,A,IBP2
224,37,1,224,37,25,0,1,10000,1,2,3,A,IBP3
224,38,1,224,38,26,0,1,10000,1,2,3,V,UBP1
224,39,1,224,39,27,0,1,10000,1,2,3,V,UBP2
224,40,1,224,40,28,0,1,10000,1,2,3,V,UBP3
224,41,1,224,41,29,0,1,10000,1,2,3,°,角度
224,42,1,224,42,2A,0,1,10000,1,2,3,无,ABC相
224,43,1,224,43,2B,0,1,10000,1,2,3,A,I2
224,44,1,224,44,2C,0,1,10000,1,2,3,无,未定义1
224,45,1,224,45,2D,0,1,10000,1,2,3,Kw,P
224,46,1,224,46,2E,0,1,10000,1,2,3,无,未定义2
224,47,1,224,47,2F,0,1,10000,1,2,3,Hz,频差
224,48,1,224,48,30,0,1,10000,1,2,3,V,压差
224,49,1,224,49,31,0,1,10000,1,2,3,Hz,fx
224,50,1,224,50,32,0,1,10000,1,2,3,无,未定义3
224,51,1,224,51,33,0,1,10000,1,2,3,无,未定义4
224,52,1,224,52,34,0,1,10000,1,2,3,无,定值区号
224,53,1,224,53,35,0,1,10000,1,2,3,无,CRC校验
224,54,1,224,54,36,0,1,10000,1,2,3,无,定值区变化
224,55,1,224,55,37,0,1,10000,1,2,3,无,操作对象号
224,56,1,224,56,38,0,1,10000,1,2,3,无,有载调压档位
224,57,1,224,57,39,0,1,10000,1,2,3,无,通道号
224,58,1,224,58,3A,0,1,10000,1,2,3,无,端子号
224,59,1,224,59,3B,0,1,10000,1,2,3,无,开出端子号
224,60,1,224,60,3C,0,1,10000,1,2,3,无,开入端子号
224,61,1,224,61,3D,0,1,10000,1,2,3,无,压板号
224,62,1,224,62,3E,0,1,10000,1,2,3,无,装置地址
224,63,1,224,63,3F,0,1,10000,1,2,3,无,未定义5
224,64,1,224,64,40,0,1,10000,1,2,3,无,未定义6
224,65,1,224,65,41,0,1,10000,1,2,3,无,未定义7
224,66,1,224,66,42,0,1,10000,1,2,3,无,未定义8
224,67,1,224,67,43,0,1,10000,1,2,3,无,未定义9
224,68,1,224,68,44,1,1,10000,1,2,3,无,I母运行方式字1
224,69,1,224,69,45,1,1,10000,1,2,3,无,I母运行方式字2
224,70,1,224,70,46,1,1,10000,1,2,3,无,II母运行方式字1
224,71,1,224,71,47,1,1,10000,1,2,3,无,II母运行方式字2
224,72,1,224,72,48,1,1,10000,1,2,3,无,III母运行方式字1
224,73,1,224,73,49,1,1,10000,1,2,3,无,III母运行方式字2
224,74,1,224,74,4A,0,1,10000,1,2,3,A,大差差动电流
224,75,1,224,75,4B,0,1,10000,1,2,3,A,I母差动电流
224,76,1,224,76,4C,0,1,10000,1,2,3,A,II母差动电流
224,77,1,224,77,4D,0,1,10000,1,2,3,A,III母差动电流
224,78,1,224,78,4E,0,1,10000,1,2,3,A,差动电流Idiff
224,79,1,224,79,4F,0,1,10000,1,2,3,A,制动电流Ires
224,80,1,224,80,50,0,1,10000,1,2,3,A,A相差动电流
224,81,1,224,81,51,0,1,10000,1,2,3,A,B相差动电流
224,82,1,224,82,52,0,1,10000,1,2,3,A,C相差动电流
224,83,1,224,83,53,0,1,10000,1,2,3,A,零序差动电流
224,84,1,224,84,54,0,1,10000,1,2,3,无,同期角度差
224,85,1,224,85,55,0,1,10000,1,2,3,V,励磁电压Uf
224,86,1,224,86,56,0,1,10000,1,2,3,KVar,无功Q
224,87,1,224,87,57,0,1,10000,1,2,3,V,机端电压U
224,88,1,224,88,58,0,1,10000,1,2,3,V,母线电压U
224,89,1,224,89,59,0,1,10000,1,2,3,Ω,阻抗Z
224,90,1,224,90,5A,0,1,10000,1,2,3,V,U2
224,91,1,224,91,5B,0,1,10000,1,2,3,V,U3n
224,92,1,224,92,5C,0,1,10000,1,2,3,V,U3t
224,93,1,224,93,5D,0,1,10000,1,2,3,V,U3dz
224,94,1,224,94,5E,0,1,10000,1,2,3,V,U0
224,95,1,224,95,5F,1,1,10000,1,2,3,无,跳闸相
224,96,1,224,96,60,1,1,10000,1,2,3,无,跳闸单元
224,97,1,224,97,61,0,1,10000,1,2,3,V,UX
224,98,1,224,98,62,0,1,10000,1,2,3,A,小差电流

[m103_3]
224,5,1,224,5,5,0,1,10000,1,2,3,无,A相b
224,6,1,224,6,6,0,1,10000,1,2,3,无,B相
224,7,1,224,7,7,0,1,10000,1,2,3,无,C相
224,8,1,224,8,8,0,1,10000,1,2,3,无,CA相
224,9,1,224,9,9,0,1,10000,1,2,3,无,AB相
224,10,1,224,10,A,0,1,10000,1,2,3,无,BC相
224,11,1,224,11,B,0,1,10000,1,2,3,A,I
224,12,1,224,12,C,0,1,10000,1,2,3,Ω,X
224,13,1,224,13,D,0,1,10000,1,2,3,Ω,R
224,14,1,224,14,E,0,1,10000,1,2,3,无,值
224,15,1,224,15,F,0,1,10000,1,2,3,无,开入变位
224,16,1,224,16,10,0,1,10000,1,2,3,Km,L
224,17,1,224,17,11,0,1,10000,1,2,3,A,IA
224,18,1,224,18,12,0,1,10000,1,2,3,A,IB
224,19,1,224,19,13,0,1,10000,1,2,3,A,IC
224,20,1,224,20,14,0,1,10000,1,2,3,A,3I0
224,21,1,224,21,15,0,1,10000,1,2,3,V,U
224,22,1,224,22,16,0,1,10000,1,2,3,V,UA
224,23,1,224,23,17,0,1,10000,1,2,3,V,UB
224,24,1,224,24,18,0,1,10000,1,2,3,V,UC
224,25,1,224,25,19,0,1,10000,1,2,3,V,UAB
224,26,1,224,26,1A,0,1,10000,1,2,3,V,UBC
224,27,1,224,27,1B,0,1,10000,1,2,3,V,UCA
224,28,1,224,28,1C,0,1,10000,1,2,3,V,3U0
224,29,1,224,29,1D,0,1,10000,1,2,3,A,3I2
224,30,1,224,30,1E,0,1,10000,1,2,3,Ω,X定值
224,31,1,224,31,1F,0,1,10000,1,2,3,Ω,R定值
224,32,1,224,32,20,0,1,10000,1,2,3,A,3I0定值
224,33,1,224,33,21,0,1,10000,1,2,3,A,3I2定值
224,34,1,224,34,22,0,1,10000,1,2,3,Hz,f
224,35,1,224,35,23,0,1,10000,1,2,3,A,IBP1
224,36,1,224,36,24,0,1,10000,1,2,3,A,IBP2
224,37,1,224,37,25,0,1,10000,1,2,3,A,IBP3
224,38,1,224,38,26,0,1,10000,1,2,3,V,UBP1
224,39,1,224,39,27,0,1,10000,1,2,3,V,UBP2
224,40,1,224,40,28,0,1,10000,1,2,3,V,UBP3
224,41,1,224,41,29,0,1,10000,1,2,3,°,角度
224,42,1,224,42,2A,0,1,10000,1,2,3,无,ABC相
224,43,1,224,43,2B,0,1,10000,1,2,3,A,I2
224,44,1,224,44,2C,0,1,10000,1,2,3,无,未定义1
224,45,1,224,45,2D,0,1,10000,1,2,3,Kw,P
224,46,1,224,46,2E,0,1,10000,1,2,3,无,未定义2
224,47,1,224,47,2F,0,1,10000,1,2,3,Hz,频差
224,48,1,224,48,30,0,1,10000,1,2,3,V,压差
224,49,1,224,49,31,0,1,10000,1,2,3,Hz,fx
224,50,1,224,50,32,0,1,10000,1,2,3,无,未定义3
224,51,1,224,51,33,0,1,10000,1,2,3,无,未定义4
224,52,1,224,52,34,0,1,10000,1,2,3,无,定值区号
224,53,1,224,53,35,0,1,10000,1,2,3,无,CRC校验
224,54,1,224,54,36,0,1,10000,1,2,3,无,定值区变化
224,55,1,224,55,37,0,1,10000,1,2,3,无,操作对象号
224,56,1,224,56,38,0,1,10000,1,2,3,无,有载调压档位
